2.284440417249187671e+00,-4.247393799866562070e+00,0.000000000000000000e+00
2.247181619109980488e+00,-3.102805594286717206e+00,-1.000000000000000000e+01
2.221032801479262631e+00,-2.030818921569294222e+00,-1.000000000000000000e+01
2.205317961902190760e+00,-1.020351202478272823e+00,-1.000000000000000000e+01
2.199470708796508411e+00,-6.064257059534042260e-02,-1.000000000000000000e+01
2.203029885773202246e+00,8.585060015007240919e-01,-1.000000000000000000e+01
2.215633177854036351e+00,1.746568342230689241e+00,-1.000000000000000000e+01
2.237009279781547733e+00,2.612169067398321776e+00,-1.000000000000000000e+01
2.266968908424341400e+00,3.462974166412295052e+00,-1.000000000000000000e+01
2.305394712158358672e+00,4.305576474591923386e+00,-1.000000000000000000e+01
2.352229955554689056e+00,5.145361176134018777e+00,-1.000000000000000000e+01
2.407465728736975397e+00,5.986340799727462247e+00,-1.000000000000000000e+01
2.471126345170168825e+00,6.830953666424597337e+00,-1.000000000000000000e+01
2.543252554626105333e+00,7.679825189523499240e+00,-1.000000000000000000e+01
2.623882222450680146e+00,8.531498548057866671e+00,-1.000000000000000000e+01
2.713028231696404724e+00,9.382150646763813384e+00,-1.000000000000000000e+01
2.810653575241766511e+00,1.022532114074421017e+01,-1.000000000000000000e+01
2.916643943826537022e+00,1.105169611123480244e+01,-1.000000000000000000e+01
3.030778595895968319e+00,1.184900202429678195e+01,-1.000000000000000000e+01
3.152700905320769298e+00,1.260207661748329144e+01,-1.000000000000000000e+01
3.281890672283641841e+00,1.329318643818234769e+01,-1.000000000000000000e+01
3.417640945315368661e+00,1.390265000549595165e+01,-1.000000000000000000e+01
3.559042575388370988e+00,1.440979579956414902e+01,-1.000000000000000000e+01
3.704979804115782205e+00,1.479423379798362248e+01,-1.000000000000000000e+01
3.854139685782802971e+00,1.503735297312930186e+01,-1.000000000000000000e+01
4.005036951813870871e+00,1.512388832806168004e+01,-1.000000000000000000e+01
4.156054107842299672e+00,1.504334982336539994e+01,-1.000000000000000000e+01
4.305494381205028809e+00,1.479109293085933885e+01,-1.000000000000000000e+01
4.451643064755403500e+00,1.436884935130302843e+01,-1.000000000000000000e+01
4.592831346063305453e+00,1.378462338699952916e+01,-1.000000000000000000e+01
4.727496269396507245e+00,1.305197355744237520e+01,-1.000000000000000000e+01
4.854231183495524959e+00,1.218880839972661256e+01,-1.000000000000000000e+01
4.971822690992430793e+00,1.121589985693772462e+01,-1.000000000000000000e+01
5.079272297045233309e+00,1.015534057140047608e+01,-1.000000000000000000e+01
5.175803132603301826e+00,9.029144425104027150e+00,-1.000000000000000000e+01
5.260853867323519673e+00,7.858129100632371689e+00,-1.000000000000000000e+01
5.334062991127713538e+00,6.661147341915781617e+00,-1.000000000000000000e+01
5.395247007545796336e+00,5.454669046269499333e+00,-1.000000000000000000e+01
5.444375879130537221e+00,4.252670421478704554e+00,-1.000000000000000000e+01
5.481548500077134456e+00,3.066761860706873399e+00,-1.000000000000000000e+01
5.506970245614819959e+00,1.906479629258707398e+00,-1.000000000000000000e+01
5.520933916111979478e+00,7.796719625525072583e-01,-1.000000000000000000e+01
5.523804749091331345e+00,-3.070782439359258098e-01,-1.000000000000000000e+01
5.516009653206844554e+00,-1.348038887183848233e+00,-1.000000000000000000e+01
5.498030425881050398e+00,-2.337955144990869094e+00,-1.000000000000000000e+01
5.470400432039212113e+00,-3.271740431435765650e+00,-1.000000000000000000e+01
5.433704020749461350e+00,-4.144248149714893970e+00,-1.000000000000000000e+01
5.388577818722941615e+00,-4.950135136942629188e+00,-1.000000000000000000e+01
5.335712952201325798e+00,-5.683822946907501006e+00,-1.000000000000000000e+01
5.275857209296274775e+00,-6.339558105642985275e+00,-1.000000000000000000e+01
5.209816169324918533e+00,-6.911566525696628993e+00,-1.000000000000000000e+01
5.138452404871046042e+00,-7.394290170199511181e+00,-1.000000000000000000e+01
5.062682016442711763e+00,-7.782686199775937119e+00,-1.000000000000000000e+01
4.983467992360869125e+00,-8.072561197752554207e+00,-1.000000000000000000e+01
4.901810189496061732e+00,-8.260907088730245817e+00,-1.000000000000000000e+01
4.818732079983183425e+00,-8.346202609061341704e+00,-1.000000000000000000e+01
4.735264766773938483e+00,-8.328645902508855059e+00,-1.000000000000000000e+01
4.652429089190441402e+00,-8.210290474555328899e+00,-1.000000000000000000e+01
4.571216870804046373e+00,-7.995067751739592943e+00,-1.000000000000000000e+01
4.492572469112629641e+00,-7.688693204947657733e+00,-1.000000000000000000e+01
4.417375752907490849e+00,-7.298467042700196750e+00,-1.000000000000000000e+01
4.346427466909027260e+00,-6.832992380306457392e+00,-1.000000000000000000e+01
4.280437675159680211e+00,-6.301841584506853167e+00,-1.000000000000000000e+01
4.220017651159870375e+00,-5.715204207281809445e+00,-1.000000000000000000e+01
4.165675254825777607e+00,-5.083547708722416125e+00,-1.000000000000000000e+01
4.117813549049073707e+00,-4.417316113713379622e+00,-1.000000000000000000e+01
4.076732193348416189e+00,-3.726683462053840046e+00,-1.000000000000000000e+01
4.042631023459283490e+00,-3.021370072318590339e+00,-1.000000000000000000e+01
4.015615182709067810e+00,-2.310521621896570288e+00,-1.000000000000000000e+01
3.995701201040296802e+00,-1.602644732820698525e+00,-1.000000000000000000e+01
3.982823501458621962e+00,-9.055885171748031537e-01,-1.000000000000000000e+01
3.976840930619778725e+00,-2.265593382793687494e-01,-1.000000000000000000e+01
3.977543041034709681e+00,4.278444118462065293e-01,-1.000000000000000000e+01
3.984655981334858321e+00,1.051589838121147480e+00,-1.000000000000000000e+01
3.997847966703453437e+00,1.639169881220226443e+00,-1.000000000000000000e+01
4.016734396276270935e+00,2.185574588552459119e+00,-1.000000000000000000e+01
4.040882753510810055e+00,2.686278734841167193e+00,-1.000000000000000000e+01
4.069817467089024809e+00,3.137248405447803812e+00,-1.000000000000000000e+01
