-1.937829818317732489e+00,-1.819352848340052564e-01,0.000000000000000000e+00
-1.939051530696202397e+00,-5.090107386263834077e-02,-7.777777671813964844e+00
-1.939007132848545423e+00,7.022298348806819968e-02,-7.777777671813964844e+00
-1.937797520290127196e+00,1.810624272481230479e-01,-7.777777671813964844e+00
-1.935526750291613585e+00,2.813708587858829713e-01,-7.777777671813964844e+00
-1.932300797703810025e+00,3.710217694611896433e-01,-7.777777671813964844e+00
-1.928226394150053036e+00,4.500000216597287994e-01,-7.777777671813964844e+00
-1.923409953600434319e+00,5.183930814565188561e-01,-7.777777671813964844e+00
-1.917956586426063703e+00,5.763820860626350795e-01,-7.777777671813964844e+00
-1.911969203255423633e+00,6.242328176881092316e-01,-7.777777671813964844e+00
-1.905547709275620116e+00,6.622866478601929785e-01,-7.777777671813964844e+00
-1.898788289003375596e+00,6.909515117373918880e-01,-7.777777671813964844e+00
-1.891782780967034672e+00,7.106929696477541913e-01,-7.777777671813964844e+00
-1.884618141173863171e+00,7.220254120638597284e-01,-7.777777671813964844e+00
-1.877375993677253829e+00,7.255034637038046963e-01,-7.777777671813964844e+00
-1.870132266004326027e+00,7.217136417512420854e-01,-7.777777671813964844e+00
-1.862956906659913203e+00,7.112663218170781620e-01,-7.777777671813964844e+00
-1.855913681396475834e+00,6.947880628934609559e-01,-7.777777671813964844e+00
-1.849060044441879658e+00,6.729143390170367889e-01,-7.777777671813964844e+00
-1.842447080420054117e+00,6.462827206512179457e-01,-7.777777671813964844e+00
-1.836119512294621003e+00,6.155265430257209625e-01,-7.777777671813964844e+00
-1.830115770322439328e+00,5.812690920349407042e-01,-7.777777671813964844e+00
-1.824468116730222356e+00,5.441183310510609994e-01,-7.777777671813964844e+00
-1.819202820627748851e+00,5.046621844358297748e-01,-7.777777671813964844e+00
-1.814340377547686289e+00,4.634643859188296577e-01,-7.777777671813964844e+00
-1.809895767953964674e+00,4.210608926101834237e-01,-7.777777671813964844e+00
-1.805878749084700363e+00,3.779568584546523780e-01,-7.777777671813964844e+00
-1.802294174586747566e+00,3.346241545876931234e-01,-7.777777671813964844e+00
-1.799142336550207943e+00,2.914994184467680771e-01,-7.777777671813964844e+00
-1.796419324754986224e+00,2.489826086970993446e-01,-7.777777671813964844e+00
-1.794117398189343682e+00,2.074360390779835250e-01,-7.777777671813964844e+00
-1.792225364184077741e+00,1.671838611522050988e-01,-7.777777671813964844e+00
-1.790728960817280280e+00,1.285119636043765001e-01,-7.777777671813964844e+00
-1.789611238575985031e+00,9.166825411913297195e-02,-7.777777671813964844e+00
-1.788852937605582616e+00,5.686328889799137365e-02,-7.777777671813964844e+00
-1.788432857229586226e+00,2.427121445888389198e-02,-7.777777671813964844e+00
-1.788328214775983804e+00,-5.969013580752573211e-03,-7.777777671813964844e+00
-1.788514991097688078e+00,-3.375216958895273234e-02,-7.777777671813964844e+00
-1.788968260519894882e+00,-5.900508895887569827e-02,-7.777777671813964844e+00
-1.789662503283633965e+00,-8.168482417049460764e-02,-7.777777671813964844e+00
-1.790571898880121138e+00,-1.017766577209523460e-01,-7.777777671813964844e+00
-1.791670598982890272e+00,-1.192920023905224003e-01,-7.777777671813964844e+00
-1.792932978982681558e+00,-1.342662178057342226e-01,-7.777777671813964844e+00
-1.794333867412512662e+00,-1.467563706556719028e-01,-7.777777671813964844e+00
-1.795848752816404215e+00,-1.568389642311701082e-01,-7.777777671813964844e+00
-1.797453967864085289e+00,-1.646076612046821208e-01,-7.777777671813964844e+00
-1.799126850745098594e+00,-1.701710217633232991e-01,-7.777777671813964844e+00
-1.800845884088573046e+00,-1.736502773599260530e-01,-7.777777671813964844e+00
-1.802590811849134500e+00,-1.751771584674901017e-01,-7.777777671813964844e+00
-1.804342734774744716e+00,-1.748917928222036289e-01,-7.777777671813964844e+00
-1.806084185228526984e+00,-1.729406887310944718e-01,-7.777777671813964844e+00
-1.807799182273803096e+00,-1.694748161151824473e-01,-7.777777671813964844e+00
-1.809473268049774708e+00,-1.646477960714513578e-01,-7.777777671813964844e+00
-1.811093526564721889e+00,-1.586142078813319867e-01,-7.777777671813964844e+00
-1.812648586114686378e+00,-1.515280205842234051e-01,-7.777777671813964844e+00
-1.814128606598873095e+00,-1.435411544861175115e-01,-7.777777671813964844e+00
-1.815525253049096399e+00,-1.348021762992341888e-01,-7.777777671813964844e+00
-1.816831656720337307e+00,-1.254551300211643738e-01,-7.777777671813964844e+00
-1.818042365103788249e+00,-1.156385041723426432e-01,-7.777777671813964844e+00
-1.819153282223612278e+00,-1.054843346279843719e-01,-7.777777671813964844e+00
-1.820161600565225468e+00,-9.511744101224337000e-02,-7.777777671813964844e+00
-1.821065725957298431e+00,-8.465479347360464757e-02,-7.777777671813964844e+00
-1.821865196693161382e+00,-7.420500563475691813e-02,-7.777777671813964844e+00
-1.822560598131057974e+00,-6.386794860880508351e-02,-7.777777671813964844e+00
-1.823153473958021076e+00,-5.373448019632139777e-02,-7.777777671813964844e+00
-1.823646235240232283e+00,-4.388628272244150808e-02,-7.777777671813964844e+00
-1.824042068314815745e+00,-3.439580243664307896e-02,-7.777777671813964844e+00
-1.824344842505246422e+00,-2.532628297548462568e-02,-7.777777671813964844e+00
-1.824559018566054513e+00,-1.673188507498819463e-02,-7.777777671813964844e+00
-1.824689558683352031e+00,-8.657884508308471075e-03,-7.777777671813964844e+00
-1.824741838776859026e+00,-1.140940109122229708e-03,-7.777777671813964844e+00
-1.824721563767529808e+00,5.790576285328336015e-03,-7.777777671813964844e+00
-1.824634686393393990e+00,1.211619608274590656e-02,-7.777777671813964844e+00
-1.824487330075647229e+00,1.782292435828067637e-02,-7.777777671813964844e+00
-1.824285716258017720e+00,2.290477223826528977e-02,-7.777777671813964844e+00
-1.824036096565666787e+00,2.736225877818888180e-02,-7.777777671813964844e+00
-1.823744690055889350e+00,3.120188956193599428e-02,-7.777777671813964844e+00
-1.823417625762148830e+00,3.443561889868954062e-02,-7.777777671813964844e+00
-1.823060890665941569e+00,3.708030210552069189e-02,-7.777777671813964844e+00
-1.822680283167970483e+00,3.915714394421190153e-02,-7.777777671813964844e+00
-1.822281372071393957e+00,4.069114883667897253e-02,-7.777777671813964844e+00
-1.821869461035756865e+00,4.171057802056411107e-02,-7.777777671813964844e+00
-1.821449558410714209e+00,4.224641833096531851e-02,-7.777777671813964844e+00
-1.821026352313973140e+00,4.233186681131164558e-02,-7.777777671813964844e+00
-1.820604190778033482e+00,4.200183487120606740e-02,-7.777777671813964844e+00
-1.820187066755300398e+00,4.129247522641580487e-02,-7.777777671813964844e+00
-1.819778607740943022e+00,4.024073438045842888e-02,-7.777777671813964844e+00
-1.819382069747380815e+00,3.888393294243119858e-02,-7.777777671813964844e+00
-1.819000335343365249e+00,3.725937562544980736e-02,-7.777777671813964844e+00
-1.818635915454157592e+00,3.540399233749544350e-02,-7.777777671813964844e+00
-1.818290954607040710e+00,3.335401136441554920e-02,-7.777777671813964844e+00
-1.817967239298188709e+00,3.114466525564411198e-02,-7.777777671813964844e+00
-1.817666209152469792e+00,2.880992965889648399e-02,-7.777777671813964844e+00
-1.817388970546835791e+00,2.638229501222236206e-02,-7.777777671813964844e+00
-1.817136312370287943e+00,2.389257069157002533e-02,-7.777777671813964844e+00
-1.816908723598722908e+00,2.136972093026302116e-02,-7.777777671813964844e+00
-1.816706412370953760e+00,1.884073157399970139e-02,-7.777777671813964844e+00
-1.816529326262599886e+00,1.633050651132520598e-02,-7.777777671813964844e+00
-1.816377173467037753e+00,1.386179242484804862e-02,-7.777777671813964844e+00
-1.816249444606925723e+00,1.145513034237640587e-02,-7.777777671813964844e+00
-1.816145434915663159e+00,9.128832328962031145e-03,-7.777777671813964844e+00
-1.816064266545261097e+00,6.898981549685139630e-03,-7.777777671813964844e+00
-1.816004910775208758e+00,4.779453847808756706e-03,-7.777777671813964844e+00
-1.815966209915759189e+00,2.781958922441280652e-03,-7.777777671813964844e+00
-1.815946898718410640e+00,9.160991526697129976e-04,-7.777777671813964844e+00
-1.815945625125967355e+00,-8.105559002191990107e-04,-7.777777671813964844e+00
-1.815960970214252734e+00,-2.392381275931025706e-03,-7.777777671813964844e+00
-1.815991467197081155e+00,-3.825596623819112370e-03,-7.777777671813964844e+00
-1.816035619385331090e+00,-5.108156336731707603e-03,-7.777777671813964844e+00
-1.816091917009730272e+00,-6.239631654329295431e-03,-7.777777671813964844e+00
-1.816158852835085602e+00,-7.221086511298253560e-03,-7.777777671813964844e+00
