9.995856840206335248e-01,6.608202991297070783e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.003704979709206135e+00,1.251812114717833768e-01,-1.000000000000000000e+01,1.000000000000000000e+00
1.002866114752212212e+00,-3.256676720904076450e-01,-1.000000000000000000e+01,1.000000000000000000e+00
9.978319632588855681e-01,-7.098925480277010758e-01,-1.000000000000000000e+01,1.000000000000000000e+00
9.892004727697232269e-01,-1.042083093712079522e+00,-1.000000000000000000e+01,1.000000000000000000e+00
9.774371520432214577e-01,-1.333953623269175326e+00,-1.000000000000000000e+01,1.000000000000000000e+00
9.629011760759144112e-01,-1.594909242118246695e+00,-1.000000000000000000e+01,1.000000000000000000e+00
9.458663472296392483e-01,-1.832501047428379382e+00,-1.000000000000000000e+01,1.000000000000000000e+00
9.265379270116438359e-01,-2.052790830251835619e+00,-1.000000000000000000e+01,1.000000000000000000e+00
9.050661641664925483e-01,-2.260642310301085978e+00,-1.000000000000000000e+01,1.000000000000000000e+00
8.815571884745982967e-01,-2.459952892152520221e+00,-1.000000000000000000e+01,1.000000000000000000e+00
8.560818118317778946e-01,-2.653837331326356797e+00,-1.000000000000000000e+01,1.000000000000000000e+00
8.286826744108163334e-01,-2.844772526959873371e+00,-1.000000000000000000e+01,1.000000000000000000e+00
7.993800898737238869e-01,-3.034710871607848581e+00,-1.000000000000000000e+01,1.000000000000000000e+00
7.681768760878256996e-01,-3.225168136268320218e+00,-1.000000000000000000e+01,1.000000000000000000e+00
7.350624034937964790e-01,-3.417290699381380747e+00,-1.000000000000000000e+01,1.000000000000000000e+00
7.000160495576039921e-01,-3.611905996960260712e+00,-1.000000000000000000e+01,1.000000000000000000e+00
6.630102124129482188e-01,-3.809559338543226481e+00,-1.000000000000000000e+01,1.000000000000000000e+00
6.240130080243589950e-01,-4.010539668275250769e+00,-1.000000000000000000e+01,1.000000000000000000e+00
5.834542831148193942e-01,-4.114355716015261066e+00,-8.947368621826171875e+00,1.000000000000000000e+00
5.422627255226466492e-01,-4.130130788181477719e+00,-7.894736766815185547e+00,1.000000000000000000e+00
5.007958381828298000e-01,-4.171068520363194310e+00,-7.894736766815185547e+00,1.000000000000000000e+00
4.574736632946162507e-01,-4.582832811762870939e+00,-6.842105388641357422e+00,1.000000000000000000e+00
4.095290628005224809e-01,-5.054616939184765734e+00,-6.842105388641357422e+00,1.000000000000000000e+00
3.573691294300801458e-01,-5.415240787388680310e+00,-5.789473533630371094e+00,1.000000000000000000e+00
3.015540894718524711e-01,-5.786651454246327653e+00,-5.789473533630371094e+00,1.000000000000000000e+00
2.425402501379588238e-01,-6.043933368854022881e+00,-4.736842155456542969e+00,1.000000000000000000e+00
1.814691977267907375e-01,-6.187003516008940274e+00,-3.684210538864135742e+00,1.000000000000000000e+00
1.194814508879617487e-01,-6.216266581237442246e+00,-2.631578922271728516e+00,1.000000000000000000e+00
5.770981407926163015e-02,-6.132983827054848014e+00,-1.578947424888610840e+00,1.000000000000000000e+00
-2.730174542846678341e-03,-5.939465991959453461e+00,-5.263158082962036133e-01,1.000000000000000000e+00
-6.075090701173621599e-02,-5.639085137107856305e+00,5.263158082962036133e-01,1.000000000000000000e+00
-1.147187803249230392e-01,-5.107426083949246021e+00,2.631578922271728516e+00,1.000000000000000000e+00
-1.629526374603348648e-01,-4.483723355369259700e+00,3.684210538864135742e+00,1.000000000000000000e+00
-2.045529633555944193e-01,-3.772537094793973811e+00,4.736842155456542969e+00,1.000000000000000000e+00
-2.386637141894585590e-01,-2.977888282012647547e+00,5.789473533630371094e+00,1.000000000000000000e+00
-2.644647785959388098e-01,-2.102793030141254960e+00,6.842105388641357422e+00,1.000000000000000000e+00
-2.817246808884235065e-01,-1.273315801761104149e+00,6.842105388641357422e+00,1.000000000000000000e+00
-2.914371898164858643e-01,-6.079637796940198236e-01,5.789473533630371094e+00,1.000000000000000000e+00
-2.946351428554466190e-01,2.726229315271754688e-02,5.789473533630371094e+00,1.000000000000000000e+00
-2.921621174794240550e-01,5.126916092103037670e-01,4.736842155456542969e+00,1.000000000000000000e+00
-2.854791495387968281e-01,8.562891117751514347e-01,3.684210538864135742e+00,1.000000000000000000e+00
-2.759739332266644141e-01,1.064664021665929328e+00,2.631578922271728516e+00,1.000000000000000000e+00
-2.644090178124445245e-01,1.267852460096293044e+00,2.631578922271728516e+00,1.000000000000000000e+00
-2.508324887592915386e-01,1.466681715389164031e+00,2.631578922271728516e+00,1.000000000000000000e+00
-2.352844632326070162e-01,1.661911804286561267e+00,2.631578922271728516e+00,1.000000000000000000e+00
-2.177977532737292166e-01,1.854237510904058750e+00,2.631578922271728516e+00,1.000000000000000000e+00
-1.983985106374194507e-01,2.044289963022942747e+00,2.631578922271728516e+00,1.000000000000000000e+00
-1.771068580623146593e-01,2.232637715744016038e+00,2.631578922271728516e+00,1.000000000000000000e+00
-1.545146076716912564e-01,2.292400518437303525e+00,1.578947424888610840e+00,1.000000000000000000e+00
-1.313081401148372962e-01,2.355837255932665908e+00,1.578947424888610840e+00,1.000000000000000000e+00
-1.074510201611176691e-01,2.422880763838345164e+00,1.578947424888610840e+00,1.000000000000000000e+00
-8.349012953947304583e-02,2.364890159757741639e+00,5.263158082962036133e-01,1.000000000000000000e+00
-6.007191473730139758e-02,2.315080614062295261e+00,5.263158082962036133e-01,1.000000000000000000e+00
-3.740916695946019943e-02,2.208460394610356481e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.606114100236011658e-02,2.046969364431620253e+00,-5.263158082962036133e-01,1.000000000000000000e+00
3.724595941311668185e-03,1.897018874380063336e+00,-5.263158082962036133e-01,1.000000000000000000e+00
2.205976831454819348e-02,1.757800681519925856e+00,-5.263158082962036133e-01,1.000000000000000000e+00
3.846282433487208108e-02,1.499439490889583837e+00,-1.578947424888610840e+00,1.000000000000000000e+00
5.234777930899734560e-02,1.255417587686962433e+00,-1.578947424888610840e+00,1.000000000000000000e+00
6.385274923156607219e-02,1.024574005964254741e+00,-1.578947424888610840e+00,1.000000000000000000e+00
7.310452651141886860e-02,8.058112579488638794e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.021921131975431885e-02,5.980944345001087958e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.530283091045598454e-02,4.004496708508535896e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.845194146196970475e-02,2.119621688984704710e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.975420871885243790e-02,3.177392788723618078e-02,-1.578947424888610840e+00,1.000000000000000000e+00
8.928896507938896554e-02,-1.409186968142846219e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.712774185109835312e-02,-3.068675131338706730e-01,-1.578947424888610840e+00,1.000000000000000000e+00
8.333477623523420641e-02,-4.667750170863971260e-01,-1.578947424888610840e+00,1.000000000000000000e+00
7.796749325155394317e-02,-6.212968667645039078e-01,-1.578947424888610840e+00,1.000000000000000000e+00
7.107696331434922021e-02,-7.710442625643889603e-01,-1.578947424888610840e+00,1.000000000000000000e+00
6.270833655148520813e-02,-9.165862010864602727e-01,-1.578947424888610840e+00,1.000000000000000000e+00
5.290125524546591962e-02,-1.058451578300426910e+00,-1.578947424888610840e+00,1.000000000000000000e+00
4.227515415202108551e-02,-1.068102547732554974e+00,-5.263158082962036133e-01,1.000000000000000000e+00
3.154258983537604893e-02,-1.079952219398179647e+00,-5.263158082962036133e-01,1.000000000000000000e+00
2.068188795756934276e-02,-1.093932520010723497e+00,-5.263158082962036133e-01,1.000000000000000000e+00
9.964794613371082133e-03,-1.045402496737553921e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.875424991760746132e-04,-1.001382323436814659e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.011889276629846478e-02,-9.615807945159778880e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.927741671580884136e-02,-8.611468682562496424e-01,5.263158082962036133e-01,1.000000000000000000e+00
-2.745996398357025692e-02,-7.669247677413275621e-01,5.263158082962036133e-01,1.000000000000000000e+00
-3.472646806573832789e-02,-6.784350988506713254e-01,5.263158082962036133e-01,1.000000000000000000e+00
-4.113221534693347475e-02,-5.952307006575282555e-01,5.263158082962036133e-01,1.000000000000000000e+00
-4.672815785955426043e-02,-5.168945361610479683e-01,5.263158082962036133e-01,1.000000000000000000e+00
-5.156120539852911133e-02,-4.430376833578240636e-01,5.263158082962036133e-01,1.000000000000000000e+00
-5.567449800974658136e-02,-3.732974294949649163e-01,5.263158082962036133e-01,1.000000000000000000e+00
-5.910765988851666985e-02,-3.073354691674549111e-01,5.263158082962036133e-01,1.000000000000000000e+00
-6.189703572328207615e-02,-2.448362052861297877e-01,5.263158082962036133e-01,1.000000000000000000e+00
-6.349141055747517526e-02,-5.658185631117229608e-02,1.578947424888610840e+00,1.000000000000000000e+00
-6.323940145538112234e-02,1.237847332032276787e-01,1.578947424888610840e+00,1.000000000000000000e+00
-6.121633580066682817e-02,2.970429330854596484e-01,1.578947424888610840e+00,1.000000000000000000e+00
-5.807455463413403046e-02,3.349733527702708491e-01,5.263158082962036133e-01,1.000000000000000000e+00
-5.455691720781501858e-02,3.721603198255244438e-01,5.263158082962036133e-01,1.000000000000000000e+00
-5.067030961426897268e-02,4.087244292632095100e-01,5.263158082962036133e-01,1.000000000000000000e+00
-4.642044259883640334e-02,4.447795760725425374e-01,5.263158082962036133e-01,1.000000000000000000e+00
-4.181191614777575449e-02,4.804334839143143410e-01,5.263158082962036133e-01,1.000000000000000000e+00
-3.684827896564943361e-02,5.157881951201843673e-01,5.263158082962036133e-01,1.000000000000000000e+00
-3.153208321791804714e-02,5.509405244046517991e-01,5.263158082962036133e-01,1.000000000000000000e+00
-2.586493489147161443e-02,5.859824785103004974e-01,5.263158082962036133e-01,1.000000000000000000e+00
-1.984754010444011313e-02,6.210016438258929572e-01,5.263158082962036133e-01,1.000000000000000000e+00
-1.377251960451883125e-02,5.915023817800724171e-01,0.000000000000000000e+00,1.000000000000000000e+00
