1.739939314718663477e+00,2.025498926105819830e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.759779621520671355e+00,1.935945843910404918e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.778784871888183794e+00,1.859420551158059265e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.797075775663190100e+00,1.793861275058122429e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.814753924797142703e+00,1.737529319281081230e+00,4.317699359431399486e+00,1.000000000000000000e+00
1.831333084918498111e+00,1.564153716567907804e+00,-2.656944658523263669e-01,1.000000000000000000e+00
1.846907711011843034e+00,1.549637370888977461e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.862305760387977793e+00,1.528251327072533750e+00,9.233918171111321627e-01,1.000000000000000000e+00
1.877355917671444940e+00,1.477666700477656025e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.892076615687865893e+00,1.465401461196903732e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.906678620180442874e+00,1.453982366548902228e+00,2.939898446970512502e+00,1.000000000000000000e+00
1.920642321458542190e+00,1.328703610485504782e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.933965541697953539e+00,1.336300453600359317e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.947354318852019484e+00,1.341644394901170045e+00,-6.430610385125604012e+00,1.000000000000000000e+00
1.962072319270314891e+00,1.623947845819312397e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.978119819709451610e+00,1.582286863710690161e+00,4.781991216371388020e+00,1.000000000000000000e+00
1.992744655174150559e+00,1.322304887057099254e+00,2.703202213842199608e+00,1.000000000000000000e+00
2.005471533790752048e+00,1.255354523363779284e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.018779651925989960e+00,1.421511621797672431e+00,-5.166699628986592963e+00,1.000000000000000000e+00
2.034967349550813154e+00,1.857908972545107673e+00,-3.702492531992529479e+00,1.000000000000000000e+00
2.055105888190602137e+00,2.202914165405996272e+00,-5.523615571649129308e+00,1.000000000000000000e+00
2.079135583902527618e+00,2.646237169244880505e+00,6.696291066974342954e+00,1.000000000000000000e+00
2.104220381191777900e+00,2.338532429009126279e+00,5.527013801046476438e-01,1.000000000000000000e+00
2.127949401342055236e+00,2.413525952641766281e+00,-9.907479464375795075e+00,0.000000000000000000e+00
2.155504683851150460e+00,3.172272952955048630e+00,-2.265240916877486743e+00,0.000000000000000000e+00
2.188247681068599793e+00,3.397845510780608702e+00,-2.265240916877486743e+00,0.000000000000000000e+00
2.223218182512419983e+00,3.617155180111991442e+00,-5.888311131131807485e+00,1.000000000000000000e+00
2.261593081549549744e+00,4.106023990085475361e+00,-5.228589355986934528e+00,1.000000000000000000e+00
2.304602575969430855e+00,4.538522396362306033e+00,-3.437274835343855361e+00,1.000000000000000000e+00
2.351244698727761762e+00,4.816942172086087659e+00,-6.192457790213232727e+00,1.000000000000000000e+00
2.401741087700325128e+00,5.333428018676769078e+00,2.810745269829213466e+00,0.000000000000000000e+00
2.453640437985916911e+00,5.013033925644404754e+00,2.810745269829213466e+00,0.000000000000000000e+00
2.502301292487901563e+00,4.685315757379823864e+00,-1.781649990918787729e+00,1.000000000000000000e+00
2.549727795808466979e+00,4.811147965071022270e+00,-3.626754096696556129e+00,0.000000000000000000e+00
2.599232358401064591e+00,5.118714206374767706e+00,8.056138091731890327e-01,1.000000000000000000e+00
2.649633374699556843e+00,4.942928992657187770e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.698648365242840796e+00,4.849607943303564817e+00,-9.769436808360532076e-01,1.000000000000000000e+00
2.747193610975566802e+00,4.858913775652136557e+00,-9.945857780102313583e+00,1.000000000000000000e+00
2.800423023468607386e+00,5.884389609378287034e+00,-4.060529643735241834e+00,1.000000000000000000e+00
2.860664392868159212e+00,6.191745916251138127e+00,-1.830865986890901631e+00,0.000000000000000000e+00
2.922701586761949688e+00,6.216117083500215301e+00,-1.830865986890901631e+00,0.000000000000000000e+00
2.984926734407421733e+00,6.227990065905824935e+00,6.704870897859025902e+00,1.000000000000000000e+00
3.042511605836641486e+00,5.188850882159084854e+00,-3.763349583709207913e+00,1.000000000000000000e+00
3.095616388788238638e+00,5.455063076485612505e+00,-8.312333860682413089e+00,0.000000000000000000e+00
